"DateTime","Date","Hour","X"
2016-06-06 14:00:00,2016-06-06,14,0.0525
2016-06-06 15:00:00,2016-06-06,15,0.0481
2016-06-06 16:00:00,2016-06-06,16,0.0438
2016-06-06 17:00:00,2016-06-06,17,0.0437
2016-06-06 18:00:00,2016-06-06,18,0.0319
2016-06-06 19:00:00,2016-06-06,19,0.0287
2016-06-06 20:00:00,2016-06-06,20,0.0271
2016-06-06 21:00:00,2016-06-06,21,0.0279
2016-06-06 22:00:00,2016-06-06,22,0.0198
2016-06-06 23:00:00,2016-06-06,23,0.0118
2016-06-07,2016-06-07,0,0.006
2016-06-07 01:00:00,2016-06-07,1,0.0045
2016-06-07 02:00:00,2016-06-07,2,0.0057
2016-06-07 03:00:00,2016-06-07,3,0.0112
2016-06-07 04:00:00,2016-06-07,4,0.0286
2016-06-07 05:00:00,2016-06-07,5,0.0737
2016-06-07 06:00:00,2016-06-07,6,0.0975
2016-06-07 07:00:00,2016-06-07,7,0.1057
2016-06-07 08:00:00,2016-06-07,8,0.1063
2016-06-07 09:00:00,2016-06-07,9,0.0837
2016-06-07 10:00:00,2016-06-07,10,0.0655
2016-06-07 11:00:00,2016-06-07,11,0.0536
2016-06-07 12:00:00,2016-06-07,12,0.0563
2016-06-07 13:00:00,2016-06-07,13,0.0591
2016-06-07 14:00:00,2016-06-07,14,0.0509
2016-06-07 15:00:00,2016-06-07,15,0.0442
2016-06-07 16:00:00,2016-06-07,16,0.0366
2016-06-07 17:00:00,2016-06-07,17,0.0372
2016-06-07 18:00:00,2016-06-07,18,0.0297
2016-06-07 19:00:00,2016-06-07,19,0.03
2016-06-07 20:00:00,2016-06-07,20,0.0265
2016-06-07 21:00:00,2016-06-07,21,0.0257
2016-06-07 22:00:00,2016-06-07,22,0.019
2016-06-07 23:00:00,2016-06-07,23,0.0125
2016-06-08,2016-06-08,0,0.0071
2016-06-08 01:00:00,2016-06-08,1,0.0046
2016-06-08 02:00:00,2016-06-08,2,0.0058
2016-06-08 03:00:00,2016-06-08,3,0.011
2016-06-08 04:00:00,2016-06-08,4,0.0295
2016-06-08 05:00:00,2016-06-08,5,0.0749
2016-06-08 06:00:00,2016-06-08,6,0.0989
2016-06-08 07:00:00,2016-06-08,7,0.1275
2016-06-08 08:00:00,2016-06-08,8,0.0916
2016-06-08 09:00:00,2016-06-08,9,0.0803
2016-06-08 10:00:00,2016-06-08,10,0.0675
2016-06-08 11:00:00,2016-06-08,11,0.0577
2016-06-08 12:00:00,2016-06-08,12,0.0542
2016-06-08 13:00:00,2016-06-08,13,0.0594
2016-06-08 14:00:00,2016-06-08,14,0.0504
2016-06-08 15:00:00,2016-06-08,15,0.041
2016-06-08 16:00:00,2016-06-08,16,0.0384
2016-06-08 17:00:00,2016-06-08,17,0.0369
2016-06-08 18:00:00,2016-06-08,18,0.0302
2016-06-08 19:00:00,2016-06-08,19,0.0285
2016-06-08 20:00:00,2016-06-08,20,0.0263
2016-06-08 21:00:00,2016-06-08,21,0.0283
2016-06-08 22:00:00,2016-06-08,22,0.0197
2016-06-08 23:00:00,2016-06-08,23,0.0121
2016-06-09,2016-06-09,0,0.0067
2016-06-09 01:00:00,2016-06-09,1,0.005
2016-06-09 02:00:00,2016-06-09,2,0.0056
2016-06-09 03:00:00,2016-06-09,3,0.0104
2016-06-09 04:00:00,2016-06-09,4,0.0281
2016-06-09 05:00:00,2016-06-09,5,0.0687
2016-06-09 06:00:00,2016-06-09,6,0.0875
2016-06-09 07:00:00,2016-06-09,7,0.0991
2016-06-09 08:00:00,2016-06-09,8,0.0949
2016-06-09 09:00:00,2016-06-09,9,0.0916
2016-06-09 10:00:00,2016-06-09,10,0.074
2016-06-09 11:00:00,2016-06-09,11,0.0579
2016-06-09 12:00:00,2016-06-09,12,0.0555
2016-06-09 13:00:00,2016-06-09,13,0.0626
2016-06-09 14:00:00,2016-06-09,14,0.0548
2016-06-09 15:00:00,2016-06-09,15,0.0425
2016-06-09 16:00:00,2016-06-09,16,0.0377
2016-06-09 17:00:00,2016-06-09,17,0.0368
2016-06-09 18:00:00,2016-06-09,18,0.0314
2016-06-09 19:00:00,2016-06-09,19,0.0305
2016-06-09 20:00:00,2016-06-09,20,0.0282
2016-06-09 21:00:00,2016-06-09,21,0.0281
2016-06-09 22:00:00,2016-06-09,22,0.0223
2016-06-09 23:00:00,2016-06-09,23,0.0134
2016-06-10,2016-06-10,0,0.0074
2016-06-10 01:00:00,2016-06-10,1,0.0055
2016-06-10 02:00:00,2016-06-10,2,0.0061
2016-06-10 03:00:00,2016-06-10,3,0.0119
2016-06-10 04:00:00,2016-06-10,4,0.028
2016-06-10 05:00:00,2016-06-10,5,0.0734
2016-06-10 06:00:00,2016-06-10,6,0.0892
2016-06-10 07:00:00,2016-06-10,7,0.0899
2016-06-10 08:00:00,2016-06-10,8,0.0876
2016-06-10 09:00:00,2016-06-10,9,0.0819
2016-06-10 10:00:00,2016-06-10,10,0.0705
2016-06-10 11:00:00,2016-06-10,11,0.0616
2016-06-10 12:00:00,2016-06-10,12,0.0587
2016-06-10 13:00:00,2016-06-10,13,0.0634
2016-06-10 14:00:00,2016-06-10,14,0.0547
2016-06-10 15:00:00,2016-06-10,15,0.0439
2016-06-10 16:00:00,2016-06-10,16,0.0422
2016-06-10 17:00:00,2016-06-10,17,0.0406
2016-06-10 18:00:00,2016-06-10,18,0.0356
2016-06-10 19:00:00,2016-06-10,19,0.0335
2016-06-10 20:00:00,2016-06-10,20,0.0295
2016-06-10 21:00:00,2016-06-10,21,0.0321
2016-06-10 22:00:00,2016-06-10,22,0.027
2016-06-10 23:00:00,2016-06-10,23,0.0185
2016-06-11,2016-06-11,0,0.011
2016-06-11 01:00:00,2016-06-11,1,0.0066
2016-06-11 02:00:00,2016-06-11,2,0.0059
2016-06-11 03:00:00,2016-06-11,3,0.0077
2016-06-11 04:00:00,2016-06-11,4,0.0135
2016-06-11 05:00:00,2016-06-11,5,0.0283
2016-06-11 06:00:00,2016-06-11,6,0.0344
2016-06-11 07:00:00,2016-06-11,7,0.0419
2016-06-11 08:00:00,2016-06-11,8,0.052
2016-06-11 09:00:00,2016-06-11,9,0.0525
2016-06-11 10:00:00,2016-06-11,10,0.0533
2016-06-11 11:00:00,2016-06-11,11,0.0563
2016-06-11 12:00:00,2016-06-11,12,0.0595
2016-06-11 13:00:00,2016-06-11,13,0.06
2016-06-11 14:00:00,2016-06-11,14,0.0572
2016-06-11 15:00:00,2016-06-11,15,0.053
2016-06-11 16:00:00,2016-06-11,16,0.052
2016-06-11 17:00:00,2016-06-11,17,0.0512
2016-06-11 18:00:00,2016-06-11,18,0.0414
2016-06-11 19:00:00,2016-06-11,19,0.039
2016-06-11 20:00:00,2016-06-11,20,0.0335
2016-06-11 21:00:00,2016-06-11,21,0.034
2016-06-11 22:00:00,2016-06-11,22,0.0319
2016-06-11 23:00:00,2016-06-11,23,0.022
2016-06-12,2016-06-12,0,0.0132
2016-06-12 01:00:00,2016-06-12,1,0.0076
2016-06-12 02:00:00,2016-06-12,2,0.0055
2016-06-12 03:00:00,2016-06-12,3,0.0046
2016-06-12 04:00:00,2016-06-12,4,0.0074
2016-06-12 05:00:00,2016-06-12,5,0.0147
2016-06-12 06:00:00,2016-06-12,6,0.0178
2016-06-12 07:00:00,2016-06-12,7,0.0225
2016-06-12 08:00:00,2016-06-12,8,0.0315
2016-06-12 09:00:00,2016-06-12,9,0.0411
2016-06-12 10:00:00,2016-06-12,10,0.0469
2016-06-12 11:00:00,2016-06-12,11,0.0486
2016-06-12 12:00:00,2016-06-12,12,0.049
2016-06-12 13:00:00,2016-06-12,13,0.0553
2016-06-12 14:00:00,2016-06-12,14,0.0506
2016-06-12 15:00:00,2016-06-12,15,0.0497
2016-06-12 16:00:00,2016-06-12,16,0.0509
2016-06-12 17:00:00,2016-06-12,17,0.0491
2016-06-12 18:00:00,2016-06-12,18,0.0413
2016-06-12 19:00:00,2016-06-12,19,0.0395
2016-06-12 20:00:00,2016-06-12,20,0.0408
2016-06-12 21:00:00,2016-06-12,21,0.0397
2016-06-12 22:00:00,2016-06-12,22,0.0312
2016-06-12 23:00:00,2016-06-12,23,0.0176
2016-06-13,2016-06-13,0,0.0089
2016-06-13 01:00:00,2016-06-13,1,0.0063
2016-06-13 02:00:00,2016-06-13,2,0.0055
2016-06-13 03:00:00,2016-06-13,3,0.0119
2016-06-13 04:00:00,2016-06-13,4,0.0287
2016-06-13 05:00:00,2016-06-13,5,0.0738
2016-06-13 06:00:00,2016-06-13,6,0.0893
2016-06-13 07:00:00,2016-06-13,7,0.1765
2016-06-13 08:00:00,2016-06-13,8,0.1616
2016-06-13 09:00:00,2016-06-13,9,0.1922
2016-06-13 10:00:00,2016-06-13,10,0.0667
2016-06-13 11:00:00,2016-06-13,11,0.0559
2016-06-13 12:00:00,2016-06-13,12,0.0551
2016-06-13 13:00:00,2016-06-13,13,0.0617
2016-06-13 14:00:00,2016-06-13,14,0.0541
2016-06-13 15:00:00,2016-06-13,15,0.0435
2016-06-13 16:00:00,2016-06-13,16,0.0409
2016-06-13 17:00:00,2016-06-13,17,0.0419
2016-06-13 18:00:00,2016-06-13,18,0.0339
2016-06-13 19:00:00,2016-06-13,19,0.0276
2016-06-13 20:00:00,2016-06-13,20,0.0245
2016-06-13 21:00:00,2016-06-13,21,0.0294
2016-06-13 22:00:00,2016-06-13,22,0.0178
2016-06-13 23:00:00,2016-06-13,23,0.0116
2016-06-14,2016-06-14,0,0.0067
2016-06-14 01:00:00,2016-06-14,1,0.0043
2016-06-14 02:00:00,2016-06-14,2,0.0052
2016-06-14 03:00:00,2016-06-14,3,0.0107
2016-06-14 04:00:00,2016-06-14,4,0.0293
2016-06-14 05:00:00,2016-06-14,5,0.0701
2016-06-14 06:00:00,2016-06-14,6,0.1166
2016-06-14 07:00:00,2016-06-14,7,0.2567
2016-06-14 08:00:00,2016-06-14,8,0.3029
2016-06-14 09:00:00,2016-06-14,9,0.3479
2016-06-14 10:00:00,2016-06-14,10,0.1449
2016-06-14 11:00:00,2016-06-14,11,0.0601
2016-06-14 12:00:00,2016-06-14,12,0.0537
2016-06-14 13:00:00,2016-06-14,13,0.0583
2016-06-14 14:00:00,2016-06-14,14,0.0523
2016-06-14 15:00:00,2016-06-14,15,0.0444
2016-06-14 16:00:00,2016-06-14,16,0.0383
2016-06-14 17:00:00,2016-06-14,17,0.0449
2016-06-14 18:00:00,2016-06-14,18,0.0317
2016-06-14 19:00:00,2016-06-14,19,0.0284
2016-06-14 20:00:00,2016-06-14,20,0.0269
2016-06-14 21:00:00,2016-06-14,21,0.026
2016-06-14 22:00:00,2016-06-14,22,0.0182
2016-06-14 23:00:00,2016-06-14,23,0.0111
2016-06-15,2016-06-15,0,0.0074
2016-06-15 01:00:00,2016-06-15,1,0.0046
2016-06-15 02:00:00,2016-06-15,2,0.0055
2016-06-15 03:00:00,2016-06-15,3,0.0108
2016-06-15 04:00:00,2016-06-15,4,0.0296
2016-06-15 05:00:00,2016-06-15,5,0.0769
2016-06-15 06:00:00,2016-06-15,6,0.0936
2016-06-15 07:00:00,2016-06-15,7,0.1908
2016-06-15 08:00:00,2016-06-15,8,0.1168
2016-06-15 09:00:00,2016-06-15,9,0.1991
2016-06-15 10:00:00,2016-06-15,10,0.0778
2016-06-15 11:00:00,2016-06-15,11,0.0621
2016-06-15 12:00:00,2016-06-15,12,0.056
2016-06-15 13:00:00,2016-06-15,13,0.0616
2016-06-15 14:00:00,2016-06-15,14,0.052
2016-06-15 15:00:00,2016-06-15,15,0.0406
2016-06-15 16:00:00,2016-06-15,16,0.038
2016-06-15 17:00:00,2016-06-15,17,0.0375
2016-06-15 18:00:00,2016-06-15,18,0.0308
2016-06-15 19:00:00,2016-06-15,19,0.0295
2016-06-15 20:00:00,2016-06-15,20,0.0275
2016-06-15 21:00:00,2016-06-15,21,0.0256
2016-06-15 22:00:00,2016-06-15,22,0.0195
2016-06-15 23:00:00,2016-06-15,23,0.0115
2016-06-16,2016-06-16,0,0.0066
2016-06-16 01:00:00,2016-06-16,1,0.0041
2016-06-16 02:00:00,2016-06-16,2,0.006
2016-06-16 03:00:00,2016-06-16,3,0.0112
2016-06-16 04:00:00,2016-06-16,4,0.0287
2016-06-16 05:00:00,2016-06-16,5,0.0748
2016-06-16 06:00:00,2016-06-16,6,0.1078
2016-06-16 07:00:00,2016-06-16,7,0.238
2016-06-16 08:00:00,2016-06-16,8,0.2947
2016-06-16 09:00:00,2016-06-16,9,0.2163
2016-06-16 10:00:00,2016-06-16,10,0.0744
2016-06-16 11:00:00,2016-06-16,11,0.0605
2016-06-16 12:00:00,2016-06-16,12,0.0546
2016-06-16 13:00:00,2016-06-16,13,0.0591
2016-06-16 14:00:00,2016-06-16,14,0.0542
2016-06-16 15:00:00,2016-06-16,15,0.0417
2016-06-16 16:00:00,2016-06-16,16,0.0379
2016-06-16 17:00:00,2016-06-16,17,0.0387
2016-06-16 18:00:00,2016-06-16,18,0.0304
2016-06-16 19:00:00,2016-06-16,19,0.0275
2016-06-16 20:00:00,2016-06-16,20,0.026
2016-06-16 21:00:00,2016-06-16,21,0.0286
2016-06-16 22:00:00,2016-06-16,22,0.0218
2016-06-16 23:00:00,2016-06-16,23,0.013
2016-06-17,2016-06-17,0,0.0077
2016-06-17 01:00:00,2016-06-17,1,0.0056
2016-06-17 02:00:00,2016-06-17,2,0.0058
2016-06-17 03:00:00,2016-06-17,3,0.0108
2016-06-17 04:00:00,2016-06-17,4,0.0284
2016-06-17 05:00:00,2016-06-17,5,0.0723
2016-06-17 06:00:00,2016-06-17,6,0.1364
2016-06-17 07:00:00,2016-06-17,7,0.2154
2016-06-17 08:00:00,2016-06-17,8,0.0923
2016-06-17 09:00:00,2016-06-17,9,0.0802
2016-06-17 10:00:00,2016-06-17,10,0.073
2016-06-17 11:00:00,2016-06-17,11,0.0645
2016-06-17 12:00:00,2016-06-17,12,0.0595
2016-06-17 13:00:00,2016-06-17,13,0.0614
2016-06-17 14:00:00,2016-06-17,14,0.0551
2016-06-17 15:00:00,2016-06-17,15,0.045
2016-06-17 16:00:00,2016-06-17,16,0.0395
2016-06-17 17:00:00,2016-06-17,17,0.0387
2016-06-17 18:00:00,2016-06-17,18,0.0364
2016-06-17 19:00:00,2016-06-17,19,0.0355
2016-06-17 20:00:00,2016-06-17,20,0.0314
2016-06-17 21:00:00,2016-06-17,21,0.0291
2016-06-17 22:00:00,2016-06-17,22,0.0221
2016-06-17 23:00:00,2016-06-17,23,0.0185
2016-06-18,2016-06-18,0,0.0109
2016-06-18 01:00:00,2016-06-18,1,0.0071
2016-06-18 02:00:00,2016-06-18,2,0.0061
2016-06-18 03:00:00,2016-06-18,3,0.0072
2016-06-18 04:00:00,2016-06-18,4,0.0129
2016-06-18 05:00:00,2016-06-18,5,0.0257
2016-06-18 06:00:00,2016-06-18,6,0.0314
2016-06-18 07:00:00,2016-06-18,7,0.039
2016-06-18 08:00:00,2016-06-18,8,0.0482
2016-06-18 09:00:00,2016-06-18,9,0.0495
2016-06-18 10:00:00,2016-06-18,10,0.0533
2016-06-18 11:00:00,2016-06-18,11,0.0583
2016-06-18 12:00:00,2016-06-18,12,0.0597
2016-06-18 13:00:00,2016-06-18,13,0.0629
2016-06-18 14:00:00,2016-06-18,14,0.0679
2016-06-18 15:00:00,2016-06-18,15,0.0632
2016-06-18 16:00:00,2016-06-18,16,0.0587
2016-06-18 17:00:00,2016-06-18,17,0.0588
2016-06-18 18:00:00,2016-06-18,18,0.0413
2016-06-18 19:00:00,2016-06-18,19,0.0362
2016-06-18 20:00:00,2016-06-18,20,0.0338
2016-06-18 21:00:00,2016-06-18,21,0.0356
2016-06-18 22:00:00,2016-06-18,22,0.0302
2016-06-18 23:00:00,2016-06-18,23,0.0228
2016-06-19,2016-06-19,0,0.0136
2016-06-19 01:00:00,2016-06-19,1,0.0076
2016-06-19 02:00:00,2016-06-19,2,0.0053
2016-06-19 03:00:00,2016-06-19,3,0.0053
2016-06-19 04:00:00,2016-06-19,4,0.0071
2016-06-19 05:00:00,2016-06-19,5,0.0131
2016-06-19 06:00:00,2016-06-19,6,0.0168
2016-06-19 07:00:00,2016-06-19,7,0.0206
2016-06-19 08:00:00,2016-06-19,8,0.0289
2016-06-19 09:00:00,2016-06-19,9,0.0401
2016-06-19 10:00:00,2016-06-19,10,0.0454
2016-06-19 11:00:00,2016-06-19,11,0.049
2016-06-19 12:00:00,2016-06-19,12,0.0481
2016-06-19 13:00:00,2016-06-19,13,0.0519
2016-06-19 14:00:00,2016-06-19,14,0.0533
2016-06-19 15:00:00,2016-06-19,15,0.0484
2016-06-19 16:00:00,2016-06-19,16,0.0282
2016-06-19 17:00:00,2016-06-19,17,0.0435
2016-06-19 18:00:00,2016-06-19,18,0.035
2016-06-19 19:00:00,2016-06-19,19,0.0334
2016-06-19 20:00:00,2016-06-19,20,0.0405
2016-06-19 21:00:00,2016-06-19,21,0.0378
2016-06-19 22:00:00,2016-06-19,22,0.0281
2016-06-19 23:00:00,2016-06-19,23,0.0165
2016-06-20,2016-06-20,0,0.0095
2016-06-20 01:00:00,2016-06-20,1,0.006
2016-06-20 02:00:00,2016-06-20,2,0.0049
2016-06-20 03:00:00,2016-06-20,3,0.0106
2016-06-20 04:00:00,2016-06-20,4,0.0293
2016-06-20 05:00:00,2016-06-20,5,0.0732
2016-06-20 06:00:00,2016-06-20,6,0.0883
2016-06-20 07:00:00,2016-06-20,7,0.1223
2016-06-20 08:00:00,2016-06-20,8,0.09
2016-06-20 09:00:00,2016-06-20,9,0.0864
2016-06-20 10:00:00,2016-06-20,10,0.0664
2016-06-20 11:00:00,2016-06-20,11,0.0558
2016-06-20 12:00:00,2016-06-20,12,0.0519
2016-06-20 13:00:00,2016-06-20,13,0.0546
2016-06-20 14:00:00,2016-06-20,14,0.0499
2016-06-20 15:00:00,2016-06-20,15,0.041
2016-06-20 16:00:00,2016-06-20,16,0.0358
2016-06-20 17:00:00,2016-06-20,17,0.0364
2016-06-20 18:00:00,2016-06-20,18,0.03
2016-06-20 19:00:00,2016-06-20,19,0.0295
2016-06-20 20:00:00,2016-06-20,20,0.0263
2016-06-20 21:00:00,2016-06-20,21,0.0256
2016-06-20 22:00:00,2016-06-20,22,0.0188
2016-06-20 23:00:00,2016-06-20,23,0.0118
2016-06-21,2016-06-21,0,0.0073
2016-06-21 01:00:00,2016-06-21,1,0.0044
2016-06-21 02:00:00,2016-06-21,2,0.0052
2016-06-21 03:00:00,2016-06-21,3,0.0112
2016-06-21 04:00:00,2016-06-21,4,0.0311
2016-06-21 05:00:00,2016-06-21,5,0.0737
2016-06-21 06:00:00,2016-06-21,6,0.0965
2016-06-21 07:00:00,2016-06-21,7,0.1999
2016-06-21 08:00:00,2016-06-21,8,0.3242
2016-06-21 09:00:00,2016-06-21,9,0.3025
2016-06-21 10:00:00,2016-06-21,10,0.1178
2016-06-21 11:00:00,2016-06-21,11,0.0595
2016-06-21 12:00:00,2016-06-21,12,0.0532
2016-06-21 13:00:00,2016-06-21,13,0.0575
2016-06-21 14:00:00,2016-06-21,14,0.0512
2016-06-21 15:00:00,2016-06-21,15,0.0414
2016-06-21 16:00:00,2016-06-21,16,0.0358
2016-06-21 17:00:00,2016-06-21,17,0.036
2016-06-21 18:00:00,2016-06-21,18,0.0303
2016-06-21 19:00:00,2016-06-21,19,0.0268
2016-06-21 20:00:00,2016-06-21,20,0.0272
2016-06-21 21:00:00,2016-06-21,21,0.0268
2016-06-21 22:00:00,2016-06-21,22,0.0196
2016-06-21 23:00:00,2016-06-21,23,0.0123
2016-06-22,2016-06-22,0,0.0075
2016-06-22 01:00:00,2016-06-22,1,0.0044
2016-06-22 02:00:00,2016-06-22,2,0.0054
2016-06-22 03:00:00,2016-06-22,3,0.0107
2016-06-22 04:00:00,2016-06-22,4,0.0303
2016-06-22 05:00:00,2016-06-22,5,0.0761
2016-06-22 06:00:00,2016-06-22,6,0.0936
2016-06-22 07:00:00,2016-06-22,7,0.2436
2016-06-22 08:00:00,2016-06-22,8,0.1244
2016-06-22 09:00:00,2016-06-22,9,0.2023
2016-06-22 10:00:00,2016-06-22,10,0.1098
2016-06-22 11:00:00,2016-06-22,11,0.0599
2016-06-22 12:00:00,2016-06-22,12,0.0587
2016-06-22 13:00:00,2016-06-22,13,0.0564
2016-06-22 14:00:00,2016-06-22,14,0.051
2016-06-22 15:00:00,2016-06-22,15,0.0413
2016-06-22 16:00:00,2016-06-22,16,0.0357
2016-06-22 17:00:00,2016-06-22,17,0.0364
2016-06-22 18:00:00,2016-06-22,18,0.0293
2016-06-22 19:00:00,2016-06-22,19,0.0295
2016-06-22 20:00:00,2016-06-22,20,0.0267
2016-06-22 21:00:00,2016-06-22,21,0.026
2016-06-22 22:00:00,2016-06-22,22,0.0202
2016-06-22 23:00:00,2016-06-22,23,0.0117
2016-06-23,2016-06-23,0,0.0073
2016-06-23 01:00:00,2016-06-23,1,0.005
2016-06-23 02:00:00,2016-06-23,2,0.0054
2016-06-23 03:00:00,2016-06-23,3,0.011
2016-06-23 04:00:00,2016-06-23,4,0.0295
2016-06-23 05:00:00,2016-06-23,5,0.0747
2016-06-23 06:00:00,2016-06-23,6,0.094
2016-06-23 07:00:00,2016-06-23,7,0.1924
2016-06-23 08:00:00,2016-06-23,8,0.1805
2016-06-23 09:00:00,2016-06-23,9,0.2274
2016-06-23 10:00:00,2016-06-23,10,0.0717
2016-06-23 11:00:00,2016-06-23,11,0.0583
2016-06-23 12:00:00,2016-06-23,12,0.0586
2016-06-23 13:00:00,2016-06-23,13,0.0625
2016-06-23 14:00:00,2016-06-23,14,0.0526
2016-06-23 15:00:00,2016-06-23,15,0.0434
2016-06-23 16:00:00,2016-06-23,16,0.039
2016-06-23 17:00:00,2016-06-23,17,0.0363
2016-06-23 18:00:00,2016-06-23,18,0.0309
2016-06-23 19:00:00,2016-06-23,19,0.0305
2016-06-23 20:00:00,2016-06-23,20,0.027
2016-06-23 21:00:00,2016-06-23,21,0.0279
2016-06-23 22:00:00,2016-06-23,22,0.0216
2016-06-23 23:00:00,2016-06-23,23,0.0141
2016-06-24,2016-06-24,0,0.007
2016-06-24 01:00:00,2016-06-24,1,0.0059
2016-06-24 02:00:00,2016-06-24,2,0.006
2016-06-24 03:00:00,2016-06-24,3,0.0119
2016-06-24 04:00:00,2016-06-24,4,0.0303
2016-06-24 05:00:00,2016-06-24,5,0.0732
2016-06-24 06:00:00,2016-06-24,6,0.0903
2016-06-24 07:00:00,2016-06-24,7,0.0947
2016-06-24 08:00:00,2016-06-24,8,0.0977
2016-06-24 09:00:00,2016-06-24,9,0.0851
2016-06-24 10:00:00,2016-06-24,10,0.0742
2016-06-24 11:00:00,2016-06-24,11,0.0567
2016-06-24 12:00:00,2016-06-24,12,0.0578
2016-06-24 13:00:00,2016-06-24,13,0.0639
2016-06-24 14:00:00,2016-06-24,14,0.0561
2016-06-24 15:00:00,2016-06-24,15,0.0459
2016-06-24 16:00:00,2016-06-24,16,0.0405
2016-06-24 17:00:00,2016-06-24,17,0.0376
2016-06-24 18:00:00,2016-06-24,18,0.0353
2016-06-24 19:00:00,2016-06-24,19,0.0356
2016-06-24 20:00:00,2016-06-24,20,0.0319
2016-06-24 21:00:00,2016-06-24,21,0.0322
2016-06-24 22:00:00,2016-06-24,22,0.0289
2016-06-24 23:00:00,2016-06-24,23,0.0195
2016-06-25,2016-06-25,0,0.0107
2016-06-25 01:00:00,2016-06-25,1,0.0075
2016-06-25 02:00:00,2016-06-25,2,0.0056
2016-06-25 03:00:00,2016-06-25,3,0.0074
2016-06-25 04:00:00,2016-06-25,4,0.0146
2016-06-25 05:00:00,2016-06-25,5,0.0271
2016-06-25 06:00:00,2016-06-25,6,0.0334
2016-06-25 07:00:00,2016-06-25,7,0.0401
2016-06-25 08:00:00,2016-06-25,8,0.0518
2016-06-25 09:00:00,2016-06-25,9,0.0516
2016-06-25 10:00:00,2016-06-25,10,0.0433
2016-06-25 11:00:00,2016-06-25,11,0.0372
2016-06-25 12:00:00,2016-06-25,12,0.0478
2016-06-25 13:00:00,2016-06-25,13,0.0563
2016-06-25 14:00:00,2016-06-25,14,0.0563
2016-06-25 15:00:00,2016-06-25,15,0.0611
2016-06-25 16:00:00,2016-06-25,16,0.0547
2016-06-25 17:00:00,2016-06-25,17,0.0505
2016-06-25 18:00:00,2016-06-25,18,0.0418
2016-06-25 19:00:00,2016-06-25,19,0.0437
2016-06-25 20:00:00,2016-06-25,20,0.0361
2016-06-25 21:00:00,2016-06-25,21,0.0354
2016-06-25 22:00:00,2016-06-25,22,0.0327
2016-06-25 23:00:00,2016-06-25,23,0.0226
2016-06-26,2016-06-26,0,0.013
2016-06-26 01:00:00,2016-06-26,1,0.0086
2016-06-26 02:00:00,2016-06-26,2,0.006
2016-06-26 03:00:00,2016-06-26,3,0.0052
2016-06-26 04:00:00,2016-06-26,4,0.0079
2016-06-26 05:00:00,2016-06-26,5,0.0145
2016-06-26 06:00:00,2016-06-26,6,0.0175
2016-06-26 07:00:00,2016-06-26,7,0.0226
2016-06-26 08:00:00,2016-06-26,8,0.0302
2016-06-26 09:00:00,2016-06-26,9,0.0433
2016-06-26 10:00:00,2016-06-26,10,0.0442
2016-06-26 11:00:00,2016-06-26,11,0.0469
2016-06-26 12:00:00,2016-06-26,12,0.0443
2016-06-26 13:00:00,2016-06-26,13,0.0491
2016-06-26 14:00:00,2016-06-26,14,0.0556
2016-06-26 15:00:00,2016-06-26,15,0.052
2016-06-26 16:00:00,2016-06-26,16,0.049
2016-06-26 17:00:00,2016-06-26,17,0.0433
2016-06-26 18:00:00,2016-06-26,18,0.0388
2016-06-26 19:00:00,2016-06-26,19,0.0366
2016-06-26 20:00:00,2016-06-26,20,0.037
2016-06-26 21:00:00,2016-06-26,21,0.0346
2016-06-26 22:00:00,2016-06-26,22,0.0269
2016-06-26 23:00:00,2016-06-26,23,0.0173
2016-06-27,2016-06-27,0,0.0098
2016-06-27 01:00:00,2016-06-27,1,0.0061
2016-06-27 02:00:00,2016-06-27,2,0.0058
2016-06-27 03:00:00,2016-06-27,3,0.0113
2016-06-27 04:00:00,2016-06-27,4,0.0289
2016-06-27 05:00:00,2016-06-27,5,0.073
2016-06-27 06:00:00,2016-06-27,6,0.0917
2016-06-27 07:00:00,2016-06-27,7,0.097
2016-06-27 08:00:00,2016-06-27,8,0.1399
2016-06-27 09:00:00,2016-06-27,9,0.1094
2016-06-27 10:00:00,2016-06-27,10,0.0692
2016-06-27 11:00:00,2016-06-27,11,0.0606
2016-06-27 12:00:00,2016-06-27,12,0.0584
2016-06-27 13:00:00,2016-06-27,13,0.0558
2016-06-27 14:00:00,2016-06-27,14,0.0521
2016-06-27 15:00:00,2016-06-27,15,0.0412
2016-06-27 16:00:00,2016-06-27,16,0.0373
2016-06-27 17:00:00,2016-06-27,17,0.039
2016-06-27 18:00:00,2016-06-27,18,0.03
2016-06-27 19:00:00,2016-06-27,19,0.0289
2016-06-27 20:00:00,2016-06-27,20,0.0267
2016-06-27 21:00:00,2016-06-27,21,0.0257
2016-06-27 22:00:00,2016-06-27,22,0.0196
2016-06-27 23:00:00,2016-06-27,23,0.0123
2016-06-28,2016-06-28,0,0.0071
2016-06-28 01:00:00,2016-06-28,1,0.0043
2016-06-28 02:00:00,2016-06-28,2,0.0061
2016-06-28 03:00:00,2016-06-28,3,0.0112
2016-06-28 04:00:00,2016-06-28,4,0.0302
2016-06-28 05:00:00,2016-06-28,5,0.075
2016-06-28 06:00:00,2016-06-28,6,0.1284
2016-06-28 07:00:00,2016-06-28,7,0.1892
2016-06-28 08:00:00,2016-06-28,8,0.2398
2016-06-28 09:00:00,2016-06-28,9,0.1844
